pp,REPORT_DATE,CONTRACT_ID,DAY_PAST_DUE,DPD_GROUP,AMT_PRINCIPAL
17818,2023-09-30,LOAN_1608206351,0,0 days,60310.0
17819,2023-09-30,LOAN_1578168949,0,0 days,18627.0
17820,2023-09-30,LOAN_1578160025,0,0 days,17129.0
17821,2023-09-30,LOAN_1587611125,0,0 days,139818.0
17822,2023-09-30,LOAN_1578158963,0,0 days,14452.0
17823,2023-09-30,LOAN_1578164640,0,0 days,23008.0
17824,2023-09-30,LOAN_1578165257,0,0 days,10559.0
17825,2023-09-30,LOAN_1578159980,4,1 - 30,76693.0
17826,2023-09-30,LOAN_1610045125,0,0 days,138673.0
17827,2023-09-30,LOAN_1583908374,0,0 days,34399.0
17828,2023-09-30,LOAN_1578173431,0,0 days,19162.0
17829,2023-09-30,LOAN_1610796146,0,0 days,34460.0
17830,2023-12-31,LOAN_1578159980,5,1 - 30,62608.0
17831,2023-12-31,LOAN_1610045125,0,0 days,138673.0
17832,2023-12-31,LOAN_1578162268,0,0 days,58510.0
17833,2023-12-31,LOAN_1607706393,0,0 days,29821.0
17834,2023-12-31,LOAN_1578162140,0,0 days,205195.0
17835,2022-12-31,LOAN_1578170127,4,1 - 30,68974.0
17836,2022-12-31,LOAN_1578166028,0,0 days,42079.0
17837,2022-12-31,LOAN_1578161060,0,0 days,207096.0
17838,2022-12-31,LOAN_1607296153,0,0 days,46922.0
17839,2022-12-31,LOAN_1578157069,0,0 days,93165.0
17840,2022-12-31,LOAN_1579908368,0,0 days,48156.0
17841,2022-12-31,LOAN_1573206439,0,0 days,131440.0
17842,2022-12-31,LOAN_1578160906,0,0 days,150563.0
17843,2022-12-31,LOAN_1578157271,0,0 days,38912.0
17844,2022-12-31,LOAN_1578166567,0,0 days,132555.0
17845,2023-03-31,LOAN_1780843422,0,0 days,220181.0
17846,2023-03-31,LOAN_1780318700,0,0 days,180834.0
17847,2023-03-31,LOAN_1780850390,0,0 days,91870.0
17848,2023-03-31,LOAN_1781080546,0,0 days,28341.0
17849,2023-03-31,LOAN_1780847412,0,0 days,160599.0
17850,2023-03-31,LOAN_1781081413,0,0 days,30623.0
17851,2023-03-31,LOAN_1780324020,0,0 days,141705.0
17852,2023-03-31,LOAN_1780324613,0,0 days,179493.0
17853,2023-03-31,LOAN_1780581899,0,0 days,141705.0
17854,2023-03-31,LOAN_1780848520,0,0 days,80299.0
17855,2023-03-31,LOAN_1780844617,0,0 days,188940.0
17856,2023-03-31,LOAN_1780329332,0,0 days,73188.0
17857,2023-03-31,LOAN_1780319009,0,0 days,51958.0
17858,2023-03-31,LOAN_1780842981,0,0 days,75169.0
17859,2023-03-31,LOAN_1780573237,8,1 - 30,160444.0
17860,2023-03-31,LOAN_1780327804,0,0 days,179493.0
17861,2023-03-31,LOAN_1780585537,0,0 days,70852.0
17862,2023-03-31,LOAN_1781088116,0,0 days,37788.0
17863,2023-03-31,LOAN_1780321586,0,0 days,160599.0
17864,2023-03-31,LOAN_1778378125,0,0 days,188940.0
17865,2023-12-31,LOAN_1780583260,0,0 days,70213.0
17866,2023-12-31,LOAN_1780842292,0,0 days,28085.0
17867,2023-12-31,LOAN_1780318177,0,0 days,105320.0
17868,2023-12-31,LOAN_1781092596,0,0 days,76716.0
17869,2023-12-31,LOAN_1780846377,0,0 days,96774.0
17870,2023-12-31,LOAN_1780839448,0,0 days,81085.0
17871,2023-12-31,LOAN_1778378125,0,0 days,140426.0
17872,2023-12-31,LOAN_1780324613,0,0 days,133405.0
17873,2023-12-31,LOAN_1780572683,0,0 days,54149.0
17874,2023-12-31,LOAN_1780582544,0,0 days,70213.0
17875,2023-12-31,LOAN_1781088116,0,0 days,28085.0
17876,2023-12-31,LOAN_1780579089,0,0 days,134603.0
17877,2023-12-31,LOAN_1780838839,0,0 days,56170.0
17878,2023-12-31,LOAN_1780315476,0,0 days,70395.0
17879,2023-12-31,LOAN_1780577960,0,0 days,72319.0
17880,2023-12-31,LOAN_1780320101,0,0 days,73063.0
17881,2023-12-31,LOAN_1780578048,0,0 days,120026.0
17882,2023-12-31,LOAN_1781081086,0,0 days,21064.0
17883,2023-12-31,LOAN_1780851078,0,0 days,55900.0
17884,2023-12-31,LOAN_1780329332,0,0 days,21223.0
17885,2023-12-31,LOAN_1780580004,0,0 days,119057.0
17886,2023-12-31,LOAN_1781083537,0,0 days,36531.0
17887,2023-12-31,LOAN_1780581899,0,0 days,105320.0
17888,2023-12-31,LOAN_1780324020,0,0 days,105320.0
17889,2023-12-31,LOAN_1780321586,0,0 days,119363.0
17890,2023-12-31,LOAN_1780854122,0,0 days,70213.0
17891,2023-12-31,LOAN_1780326788,0,0 days,31596.0
17892,2023-12-31,LOAN_1780844169,0,0 days,140426.0
17893,2023-12-31,LOAN_1780583102,0,0 days,72319.0
17894,2023-12-31,LOAN_1780845775,0,0 days,39678.0
17895,2023-12-31,LOAN_1780329457,0,0 days,72319.0
17896,2023-12-31,LOAN_1780851012,0,0 days,42128.0
17897,2023-12-31,LOAN_1777857125,0,0 days,24574.0
17898,2023-09-30,LOAN_1780577960,7,1 - 30,83563.0
17899,2023-09-30,LOAN_1781081086,0,0 days,23528.0
17900,2023-09-30,LOAN_1780839448,0,0 days,92487.0
17901,2023-09-30,LOAN_1780838839,0,0 days,62741.0
17902,2023-09-30,LOAN_1778378125,0,0 days,156854.0
17903,2023-09-30,LOAN_1780329457,0,0 days,80780.0
17904,2023-09-30,LOAN_1780844617,0,0 days,156854.0
17905,2023-09-30,LOAN_1780576300,0,0 days,156604.0
17906,2023-09-30,LOAN_1780318690,0,0 days,47056.0
17907,2023-09-30,LOAN_1780581153,0,0 days,143656.0
17908,2023-09-30,LOAN_1781092596,0,0 days,85690.0
17909,2023-09-30,LOAN_1780583260,0,0 days,78427.0
17910,2023-09-30,LOAN_1780846377,0,0 days,100715.0
17911,2023-09-30,LOAN_1777857125,0,0 days,27449.0
17912,2023-09-30,LOAN_1781088116,0,0 days,31370.0
17913,2023-09-30,LOAN_1780325493,0,0 days,127052.0
17914,2023-09-30,LOAN_1780585444,0,0 days,39213.0
17915,2023-09-30,LOAN_1780578048,0,0 days,124219.0
17916,2023-09-30,LOAN_1780577514,0,0 days,26444.0
17917,2023-09-30,LOAN_1780315476,0,0 days,76298.0
17918,2023-09-30,LOAN_1780844698,0,0 days,97790.0
17919,2023-09-30,LOAN_1780582544,0,0 days,78427.0
17920,2023-09-30,LOAN_1780576927,0,0 days,149011.0
17921,2023-09-30,LOAN_1780572683,0,0 days,60483.0
17922,2023-09-30,LOAN_1780318177,0,0 days,117640.0
17923,2023-09-30,LOAN_1780854122,0,0 days,78427.0
17924,2023-09-30,LOAN_1780318700,0,0 days,157170.0
17925,2023-09-30,LOAN_1780326788,0,0 days,35292.0
17926,2023-09-30,LOAN_1781083537,0,0 days,40625.0
17927,2023-09-30,LOAN_1780585537,0,0 days,58820.0
17928,2023-09-30,LOAN_1781080168,0,0 days,80780.0
17929,2023-09-30,LOAN_1780321586,0,0 days,133326.0
17930,2023-09-30,LOAN_1780329332,0,0 days,38739.0
17931,2023-09-30,LOAN_1780318578,0,0 days,23528.0
17932,2023-09-30,LOAN_1780842292,0,0 days,31370.0
17933,2023-09-30,LOAN_1780580004,0,0 days,131640.0
17934,2023-09-30,LOAN_1780324020,0,0 days,117640.0
17935,2023-06-30,LOAN_1780577032,0,0 days,51905.0
17936,2023-06-30,LOAN_1780325493,0,0 days,140143.0
17937,2023-06-30,LOAN_1778378125,0,0 days,173016.0
17938,2023-06-30,LOAN_1780839448,0,0 days,98976.0
17939,2023-06-30,LOAN_1780315476,8,1 - 30,84012.0
17940,2023-06-30,LOAN_1780585444,0,0 days,43254.0
17941,2023-06-30,LOAN_1780852983,0,0 days,173016.0
17942,2023-06-30,LOAN_1780577960,7,1 - 30,91845.0
17943,2023-06-30,LOAN_1781080168,0,0 days,89103.0
17944,2023-06-30,LOAN_1780583260,0,0 days,86508.0
17945,2023-06-30,LOAN_1780329332,0,0 days,56092.0
17946,2023-06-30,LOAN_1780317183,0,0 days,74460.0
17947,2023-06-30,LOAN_1780318690,0,0 days,51905.0
17948,2023-06-30,LOAN_1780318700,0,0 days,171089.0
17949,2023-06-30,LOAN_1781083537,0,0 days,44652.0
17950,2023-06-30,LOAN_1780581296,0,0 days,72667.0
17951,2023-06-30,LOAN_1780579089,0,0 days,144254.0
17952,2023-06-30,LOAN_1780581664,0,0 days,67314.0
17953,2023-06-30,LOAN_1781092596,0,0 days,95159.0
17954,2023-06-30,LOAN_1780838839,0,0 days,69206.0
17955,2023-06-30,LOAN_1781081086,0,0 days,25952.0
17956,2023-06-30,LOAN_1780844698,0,0 days,104561.0
17957,2023-06-30,LOAN_1780577816,0,0 days,61420.0
17958,2023-06-30,LOAN_1780320833,0,0 days,60949.0
17959,2023-06-30,LOAN_1780318177,0,0 days,129762.0
17960,2023-06-30,LOAN_1780854122,0,0 days,86508.0
17961,2023-06-30,LOAN_1780324613,0,0 days,164366.0
17962,2023-06-30,LOAN_1781080105,0,0 days,42389.0
17963,2023-06-30,LOAN_1781088116,0,0 days,34603.0
17964,2023-06-30,LOAN_1777857125,0,0 days,30278.0
17965,2023-06-30,LOAN_1780843422,0,0 days,225271.0
17966,2023-06-30,LOAN_1780840587,0,0 days,19168.0
17967,2023-06-30,LOAN_1780581899,0,0 days,129762.0
17968,2023-06-30,LOAN_1780842292,0,0 days,34603.0
17969,2023-06-30,LOAN_1780576300,0,0 days,172743.0
17970,2023-06-30,LOAN_1780320101,0,0 days,89299.0
17971,2023-06-30,LOAN_1780319009,0,0 days,47579.0
17972,2023-06-30,LOAN_1780582544,0,0 days,86508.0
17973,2023-06-30,LOAN_1780576927,0,0 days,164366.0
17974,2023-06-30,LOAN_1780583102,0,0 days,89103.0
17975,2023-06-30,LOAN_1780580004,0,0 days,144017.0
17976,2023-06-30,LOAN_1780851078,0,0 days,64625.0
17977,2023-06-30,LOAN_1780578048,0,0 days,128331.0
17978,2023-06-30,LOAN_1780573237,0,0 days,15858.0
17979,2023-06-30,LOAN_1780585537,0,0 days,64881.0
17980,2023-06-30,LOAN_1780844169,0,0 days,173016.0
17981,2023-06-30,LOAN_1780577514,0,0 days,28826.0
17982,2023-06-30,LOAN_1780581153,0,0 days,159365.0
17983,2023-06-30,LOAN_1780844617,0,0 days,173016.0
17984,2023-06-30,LOAN_1780326788,0,0 days,38929.0
17985,2023-06-30,LOAN_1780320360,0,0 days,61420.0
17986,2023-06-30,LOAN_1780324020,0,0 days,129762.0
17987,2023-06-30,LOAN_1780845775,0,0 days,52219.0
17988,2023-06-30,LOAN_1780329457,0,0 days,89103.0
17989,2023-06-30,LOAN_1780850390,0,0 days,85628.0
17990,2023-06-30,LOAN_1780851012,0,0 days,51905.0
17991,2023-06-30,LOAN_1780846377,0,0 days,104582.0
17992,2023-06-30,LOAN_1780318578,0,0 days,25952.0
17993,2023-06-30,LOAN_1780848520,0,0 days,73532.0
17994,2023-06-30,LOAN_1781081413,0,0 days,28543.0
17995,2023-06-30,LOAN_1780321586,0,0 days,147064.0
17996,2023-06-30,LOAN_1780572683,0,0 days,67460.0
17997,2023-03-31,LOAN_1780585444,0,0 days,47235.0
17998,2023-03-31,LOAN_1781080168,6,1 - 30,100053.0
17999,2023-03-31,LOAN_1780572683,0,0 days,73669.0
18000,2023-03-31,LOAN_1780578048,0,0 days,132383.0
18001,2023-03-31,LOAN_1780320545,0,0 days,66129.0
18002,2023-03-31,LOAN_1780581890,0,0 days,145631.0
18003,2023-03-31,LOAN_1780844169,0,0 days,188940.0
18004,2023-03-31,LOAN_1781081086,0,0 days,28341.0
18005,2023-03-31,LOAN_1780318690,0,0 days,56682.0
18006,2023-03-31,LOAN_1780838839,0,0 days,75576.0
18007,2023-03-31,LOAN_1780315476,9,1 - 30,89745.0
18008,2023-03-31,LOAN_1780851012,0,0 days,56682.0
18009,2023-03-31,LOAN_1780576927,0,0 days,179493.0
18010,2023-03-31,LOAN_1780318177,0,0 days,141705.0
18011,2023-03-31,LOAN_1780846377,0,0 days,108392.0
18012,2023-03-31,LOAN_1781080105,0,0 days,46290.0
18013,2023-03-31,LOAN_1780316567,0,0 days,63409.0
18014,2023-03-31,LOAN_1780581296,0,0 days,79355.0
18015,2023-03-31,LOAN_1780580004,0,0 days,156212.0
18016,2023-03-31,LOAN_1780577514,0,0 days,31172.0
18017,2023-03-31,LOAN_1781092596,0,0 days,103917.0
18018,2023-03-31,LOAN_1780851078,0,0 days,68313.0
18019,2023-03-31,LOAN_1780581153,0,0 days,174374.0
18020,2023-03-31,LOAN_1780582544,0,0 days,94470.0
18021,2023-03-31,LOAN_1780583102,0,0 days,97304.0
18022,2023-03-31,LOAN_1781093245,0,0 days,52160.0
18023,2023-03-31,LOAN_1781083537,0,0 days,48620.0
18024,2023-03-31,LOAN_1780576317,0,0 days,174769.0
18025,2023-03-31,LOAN_1780840587,0,0 days,38871.0
18026,2023-03-31,LOAN_1780322206,0,0 days,106101.0
18027,2023-09-30,LOAN_1780324613,0,0 days,149011.0
18028,2023-09-30,LOAN_1780581296,0,0 days,65879.0
18029,2023-09-30,LOAN_1780581899,0,0 days,117640.0
18030,2023-09-30,LOAN_1780320833,0,0 days,56254.0
18031,2023-09-30,LOAN_1780845775,0,0 days,44413.0
18032,2023-09-30,LOAN_1780577032,0,0 days,47056.0
18033,2023-09-30,LOAN_1780851078,0,0 days,61551.0
18034,2023-09-30,LOAN_1780583102,0,0 days,80780.0
18035,2023-09-30,LOAN_1780320101,0,0 days,81247.0
18036,2023-09-30,LOAN_1780844169,0,0 days,156854.0
18037,2023-09-30,LOAN_1780579089,0,0 days,139475.0
18038,2023-09-30,LOAN_1780852983,0,0 days,156854.0
18039,2023-09-30,LOAN_1780843422,0,0 days,225271.0
18040,2023-09-30,LOAN_1780851012,0,0 days,47056.0
18041,2023-09-30,LOAN_1780320360,0,0 days,55683.0
18042,2023-09-30,LOAN_1780850390,0,0 days,79033.0
18043,2023-09-30,LOAN_1781080105,0,0 days,38429.0
18044,2023-09-30,LOAN_1780577816,0,0 days,55683.0
18045,2023-12-31,LOAN_1780318700,0,0 days,142153.0
18046,2023-12-31,LOAN_1780318578,0,0 days,21064.0
18047,2023-12-31,LOAN_1780850390,0,0 days,72023.0
18048,2023-12-31,LOAN_1780581153,0,0 days,127083.0
18049,2023-12-31,LOAN_1780318690,0,0 days,42128.0
18050,2023-12-31,LOAN_1780585537,0,0 days,52660.0
18051,2023-12-31,LOAN_1780581296,0,0 days,58979.0
18052,2023-12-31,LOAN_1780843422,0,0 days,225271.0
18053,2023-12-31,LOAN_1780577514,0,0 days,24023.0
18054,2023-12-31,LOAN_1780844617,0,0 days,140426.0
18055,2023-12-31,LOAN_1781080105,0,0 days,34405.0
18056,2023-12-31,LOAN_1780325493,0,0 days,113746.0
18057,2023-12-31,LOAN_1780852983,0,0 days,140426.0
18058,2023-12-31,LOAN_1780576300,0,0 days,140200.0
18059,2023-12-31,LOAN_1780585444,0,0 days,35106.0
18060,2023-12-31,LOAN_1780577816,0,0 days,49851.0
18061,2023-12-31,LOAN_1780576927,0,0 days,133405.0
18062,2023-12-31,LOAN_1781080168,0,0 days,72319.0
18063,2023-12-31,LOAN_1780844698,0,0 days,89863.0
18064,2022-12-31,LOAN_1781081086,0,0 days,30703.0
18065,2022-12-31,LOAN_1780322206,0,0 days,114945.0
18066,2022-12-31,LOAN_1780854918,37,31 - 60,218976.0
18067,2022-12-31,LOAN_1780316567,0,0 days,68529.0
18068,2022-12-31,LOAN_1780585537,0,0 days,76759.0
18069,2022-12-31,LOAN_1780848520,0,0 days,86993.0
18070,2022-12-31,LOAN_1780577514,0,0 days,32254.0
18071,2022-12-31,LOAN_1780844617,0,0 days,204690.0
18072,2022-12-31,LOAN_1781080105,0,0 days,50149.0
18073,2022-12-31,LOAN_1780577816,0,0 days,72665.0
18074,2022-12-31,LOAN_1780840524,0,0 days,81876.0
18075,2022-12-31,LOAN_1780583260,0,0 days,102345.0
18076,2022-12-31,LOAN_1781083537,0,0 days,52546.0
18077,2022-12-31,LOAN_1781093245,0,0 days,55576.0
18078,2022-12-31,LOAN_1780585444,0,0 days,51172.0
18079,2022-12-31,LOAN_1780582544,0,0 days,102345.0
18080,2022-12-31,LOAN_1780581664,0,0 days,80888.0
18081,2022-12-31,LOAN_1780326788,0,0 days,46055.0
18082,2022-12-31,LOAN_1780581296,0,0 days,85970.0
18083,2022-12-31,LOAN_1780577032,0,0 days,61407.0
18084,2022-12-31,LOAN_1780583102,0,0 days,105415.0
18085,2022-12-31,LOAN_1780581899,0,0 days,153517.0
18086,2022-12-31,LOAN_1780573237,0,0 days,163821.0
18087,2022-12-31,LOAN_1780577960,0,0 days,105415.0
18088,2022-12-31,LOAN_1780320833,0,0 days,69672.0
18089,2022-12-31,LOAN_1780579089,0,0 days,153648.0
18090,2022-12-31,LOAN_1780851078,0,0 days,71641.0
18091,2022-12-31,LOAN_1780572683,0,0 days,79810.0
18092,2022-12-31,LOAN_1780320101,0,0 days,102345.0
18093,2022-12-31,LOAN_1780846377,0,0 days,112181.0
18094,2022-12-31,LOAN_1780576317,0,0 days,189338.0
18095,2022-12-31,LOAN_1780317183,0,0 days,120781.0
18096,2022-12-31,LOAN_1780842981,0,0 days,80092.0
18097,2022-12-31,LOAN_1780576927,0,0 days,194455.0
18098,2022-12-31,LOAN_1780319009,0,0 days,56290.0
18099,2022-12-31,LOAN_1781081413,0,0 days,32628.0
18100,2022-12-31,LOAN_1780838839,0,0 days,81876.0
18101,2022-12-31,LOAN_1780854122,0,0 days,102345.0
18102,2022-12-31,LOAN_1780329332,0,0 days,88962.0
18103,2022-12-31,LOAN_1780847412,0,0 days,173986.0
18104,2022-12-31,LOAN_1780850390,0,0 days,97885.0
18105,2022-12-31,LOAN_1781080168,0,0 days,105415.0
18106,2022-12-31,LOAN_1780576300,0,0 days,204370.0
18107,2022-12-31,LOAN_1744344125,0,0 days,95036.0
18108,2022-12-31,LOAN_1780316211,0,0 days,204690.0
18109,2022-12-31,LOAN_1780318578,0,0 days,30703.0
18110,2022-12-31,LOAN_1777857125,0,0 days,35821.0
18111,2022-12-31,LOAN_1780327804,0,0 days,194455.0
18112,2022-12-31,LOAN_1780845775,0,0 days,64095.0
18113,2022-12-31,LOAN_1780578859,0,0 days,67547.0
18114,2022-12-31,LOAN_1780318690,0,0 days,61407.0
18115,2022-12-31,LOAN_1781092596,0,0 days,112579.0
18116,2022-12-31,LOAN_1780852983,0,0 days,204690.0
18117,2022-12-31,LOAN_1780324613,0,0 days,194455.0
18118,2022-12-31,LOAN_1780320360,0,0 days,72665.0
18119,2022-12-31,LOAN_1780844169,0,0 days,204690.0
18120,2022-12-31,LOAN_1781080546,0,0 days,30703.0
18121,2022-12-31,LOAN_1780842292,0,0 days,40938.0
18122,2022-12-31,LOAN_1780586053,0,0 days,153517.0
18123,2022-12-31,LOAN_1780843422,0,0 days,220181.0
18124,2022-12-31,LOAN_1780851012,0,0 days,61407.0
18125,2022-12-31,LOAN_1780324020,0,0 days,153517.0
18126,2022-12-31,LOAN_1780318177,0,0 days,153517.0
18127,2022-12-31,LOAN_1780318700,0,0 days,195315.0
18128,2022-12-31,LOAN_1780320545,0,0 days,71641.0
18129,2022-12-31,LOAN_1780844698,0,0 days,108145.0
18130,2022-12-31,LOAN_1780840587,0,0 days,65725.0
18131,2022-12-31,LOAN_1780325493,0,0 days,165799.0
18132,2022-12-31,LOAN_1780581153,0,0 days,189436.0
18133,2022-12-31,LOAN_1780321586,0,0 days,173986.0
18134,2022-12-31,LOAN_1780580004,0,0 days,166649.0
18135,2022-12-31,LOAN_1781088116,0,0 days,40938.0
18136,2022-12-31,LOAN_1778378125,0,0 days,204690.0
18137,2022-12-31,LOAN_1780578048,0,0 days,136417.0
18138,2022-12-31,LOAN_1780315476,0,0 days,93032.0
18139,2022-12-31,LOAN_1780839525,0,0 days,326.0
18140,2022-12-31,LOAN_1780839448,0,0 days,118037.0
18141,2022-12-31,LOAN_1780581890,0,0 days,157387.0
18142,2022-12-31,LOAN_1780329457,0,0 days,105415.0
18143,2022-12-31,LOAN_1780323647,0,0 days,76759.0
18144,2023-03-31,LOAN_1747857125,0,0 days,21140.0
18145,2023-03-31,LOAN_1741908459,0,0 days,43107.0
18146,2023-03-31,LOAN_1751336151,0,0 days,21622.0
18147,2023-06-30,LOAN_1741908459,0,0 days,17587.0
18148,2023-06-30,LOAN_1746616148,0,0 days,17499.0
18149,2023-06-30,LOAN_1747857125,0,0 days,10789.0
18150,2023-06-30,LOAN_1751336151,0,0 days,11035.0
18151,2023-06-30,LOAN_1751996147,63,61 - 90,49862.0
18152,2023-03-31,LOAN_1746616148,0,0 days,34289.0
18153,2023-03-31,LOAN_1751996147,32,31 - 60,57820.0
18154,2022-12-31,LOAN_1747857125,0,0 days,31085.0
18155,2022-12-31,LOAN_1751336151,0,0 days,31793.0
18156,2022-12-31,LOAN_1741908459,0,0 days,67618.0
18157,2022-12-31,LOAN_1741908522,0,0 days,24943.0
18158,2022-12-31,LOAN_1746616148,0,0 days,50419.0
18159,2022-12-31,LOAN_1751996147,33,31 - 60,80938.0
18160,2023-03-31,LOAN_1741908881,0,0 days,172677.0
18161,2023-12-31,LOAN_1741908881,0,0 days,111490.0
18162,2023-06-30,LOAN_1741908881,0,0 days,152689.0
18163,2023-09-30,LOAN_1741908881,0,0 days,132304.0
18164,2022-12-31,LOAN_1741908881,0,0 days,192351.0
18165,2023-03-31,LOAN_1780849026,0,0 days,10167.0
18166,2023-03-31,LOAN_1780855987,97,91 - 120,30614.0
18167,2023-03-31,LOAN_1780844309,0,0 days,5518.0
18168,2023-03-31,LOAN_1780316340,0,0 days,13477.0
18169,2023-03-31,LOAN_1780578719,0,0 days,15219.0
18170,2023-03-31,LOAN_1780329813,0,0 days,5539.0
18171,2022-12-31,LOAN_1780849026,0,0 days,19928.0
18172,2022-12-31,LOAN_1780316340,0,0 days,26418.0
18173,2022-12-31,LOAN_1780855987,7,1 - 30,30614.0
18174,2022-12-31,LOAN_1780578719,0,0 days,29816.0
18175,2022-12-31,LOAN_1780329813,0,0 days,10856.0
18176,2022-12-31,LOAN_1780844309,0,0 days,10811.0
18177,2023-03-31,LOAN_1780325613,0,0 days,87152.0
18178,2023-09-30,LOAN_1780325613,0,0 days,65503.0
18179,2023-06-30,LOAN_1780325613,0,0 days,76618.0
18180,2023-12-31,LOAN_1780325613,0,0 days,53743.0
18181,2022-12-31,LOAN_1780325613,0,0 days,97236.0
18182,2023-12-31,LOAN_2174606396,0,0 days,50000.0
18183,2023-03-31,LOAN_1766406366,0,0 days,95462.0
18184,2023-06-30,LOAN_1766406366,0,0 days,87142.0
18185,2023-09-30,LOAN_1766406366,0,0 days,78699.0
18186,2023-12-31,LOAN_1766406366,0,0 days,70117.0
18187,2022-12-31,LOAN_1766406366,0,0 days,103689.0
18188,2023-03-31,LOAN_1785212125,0,0 days,48974.0
18189,2023-06-30,LOAN_1785212125,0,0 days,12494.0
18190,2022-12-31,LOAN_1785212125,0,0 days,83950.0
18191,2023-03-31,LOAN_1978211941,0,0 days,246718.0
18192,2023-06-30,LOAN_1978211941,0,0 days,236361.0
18193,2023-09-30,LOAN_1978211941,0,0 days,114262.0
18194,2023-12-31,LOAN_1978211941,0,0 days,108670.0
18195,2023-06-30,LOAN_2029909201,0,0 days,58304.0
18196,2023-09-30,LOAN_2029909201,0,0 days,45294.0
18197,2023-12-31,LOAN_2029909201,0,0 days,32014.0
18198,2023-03-31,LOAN_1978217368,7,1 - 30,280699.0
18199,2023-03-31,LOAN_1978217507,0,0 days,194344.0
18200,2023-12-31,LOAN_1978217368,0,0 days,253354.0
18201,2023-09-30,LOAN_1978217507,0,0 days,183391.0
18202,2023-06-30,LOAN_2029908817,0,0 days,194596.0
18203,2023-06-30,LOAN_1978214119,0,0 days,114952.0
18204,2023-06-30,LOAN_1978217368,0,0 days,270192.0
18205,2023-06-30,LOAN_1978217507,0,0 days,189039.0
18206,2023-03-31,LOAN_1978214119,0,0 days,118178.0
18207,2023-09-30,LOAN_1978217368,0,0 days,262119.0
18208,2023-09-30,LOAN_1978214119,0,0 days,111517.0
18209,2023-09-30,LOAN_2112306423,0,0 days,430000.0
18210,2023-12-31,LOAN_2112306423,0,0 days,422912.0
18211,2023-03-31,LOAN_1723206435,0,0 days,65159.0
18212,2023-12-31,LOAN_1723206435,0,0 days,21620.0
18213,2023-12-31,LOAN_1734908526,0,0 days,56813.0
18214,2023-06-30,LOAN_1734908526,0,0 days,110180.0
18215,2023-06-30,LOAN_1723206435,0,0 days,51407.0
18216,2023-03-31,LOAN_1734908526,0,0 days,135007.0
18217,2023-09-30,LOAN_1734908526,0,0 days,83090.0
18218,2023-09-30,LOAN_1723206435,0,0 days,36912.0
18219,2022-12-31,LOAN_1723206435,0,0 days,78280.0
18220,2022-12-31,LOAN_1734908526,0,0 days,160592.0
18221,2023-03-31,LOAN_1734909006,0,0 days,22071.0
18222,2023-03-31,LOAN_1732232125,0,0 days,8458.0
18223,2023-03-31,LOAN_1739360125,0,0 days,19051.0
18224,2023-06-30,LOAN_1739360125,0,0 days,4848.0
18225,2023-03-31,LOAN_1731307125,0,0 days,4845.0
18226,2022-12-31,LOAN_1739360125,0,0 days,32688.0
18227,2022-12-31,LOAN_1732232125,0,0 days,20734.0
18228,2022-12-31,LOAN_1731307125,0,0 days,11870.0
18229,2022-12-31,LOAN_1734909006,0,0 days,43287.0
18230,2023-09-30,LOAN_1738126152,0,0 days,390769.0
18231,2023-06-30,LOAN_1738126152,0,0 days,422181.0
18232,2023-03-31,LOAN_1738126152,0,0 days,453129.0
18233,2023-12-31,LOAN_1738126152,0,0 days,358828.0
18234,2022-12-31,LOAN_1738126152,0,0 days,483766.0
18235,2023-12-31,LOAN_2078128398,0,0 days,521617.0
18236,2023-09-30,LOAN_2078128398,0,0 days,545054.0
18237,2023-03-31,LOAN_1978216612,0,0 days,1436765.0
18238,2023-12-31,LOAN_1978216612,0,0 days,1303103.0
18239,2023-09-30,LOAN_1978216626,0,0 days,1131.0
18240,2023-09-30,LOAN_1978216612,0,0 days,1349279.0
18241,2023-06-30,LOAN_1978216626,0,0 days,48273.0
18242,2023-06-30,LOAN_1978216612,0,0 days,1393680.0
18243,2023-03-31,LOAN_1978216626,0,0 days,49765.0
18244,2023-12-31,LOAN_2180666148,0,0 days,934654.0
18245,2023-03-31,LOAN_1985203125,0,0 days,14154.0
18246,2023-06-30,LOAN_2067934590,0,0 days,27979.0
18247,2023-06-30,LOAN_2059406430,0,0 days,27979.0
18248,2023-09-30,LOAN_2098506366,0,0 days,5228.0
18249,2023-12-31,LOAN_2156917125,0,0 days,10755.0
18250,2022-12-31,LOAN_1946606425,0,0 days,27979.0
18251,2022-12-31,LOAN_1949656148,0,0 days,27979.0
18252,2022-12-31,LOAN_1937933164,0,0 days,14180.0
18253,2022-12-31,LOAN_1924716152,35,31 - 60,27979.0
18254,2022-12-31,LOAN_1947908718,0,0 days,27979.0
18255,2023-12-31,LOAN_2158606415,0,0 days,778723.0
18256,2023-03-31,LOAN_1629006383,0,0 days,59129.0
18257,2023-03-31,LOAN_1632846147,0,0 days,76054.0
18258,2023-03-31,LOAN_1627909249,0,0 days,61704.0
18259,2023-03-31,LOAN_1627909230,0,0 days,49998.0
18260,2023-03-31,LOAN_1637445125,0,0 days,4578.0
18261,2023-12-31,LOAN_1629006440,0,0 days,33720.0
18262,2023-12-31,LOAN_1637445125,0,0 days,17.0
18263,2023-12-31,LOAN_1629006383,0,0 days,28266.0
18264,2023-12-31,LOAN_1627909249,0,0 days,31648.0
18265,2023-12-31,LOAN_1627909230,38,31 - 60,27259.0
